x,y,v_x,v_y,omega
2.375,32.48,0.0,2.871794871794872,-3.1020408163265305
2.374332016893153,31.912065916108496,-0.0066798310684705086,2.8075459671201393,-2.9155078887266823
2.372422032377777,31.35673867683012,-0.012420014085286632,2.7457264256636105,-2.7456421382541167
2.36944538560424,30.813547104871866,-0.017346453650088488,2.686189293918956,-2.5905038286934974
2.365554061536867,30.28204820707344,-0.021566787023636166,2.6287996840652808,-2.448420520834725
2.360880053289525,29.761824890364736,-0.0251732954497868,2.5734334830217582,-2.3179451742402186
2.355538193047802,29.252483918384698,-0.028245306967445302,2.5199762367786462,-2.1978215659637
2.349628543586621,28.753654076645287,-0.030851187644361816,2.4683221806154627,-2.0869556205557758
2.343238425015155,28.264984519414668,-0.033049998070298424,2.418373391690703,-1.9843915402661731
2.3364441375709295,27.786143275744198,-0.034892876371955324,2.3700390450140216,-1.889291851988657
2.3293124302481805,27.31681589550935,-0.03642419685553769,2.323234757334434,-1.8009206646098497
2.321901756179225,26.856704219151396,-0.03768254383401429,2.2778820062451115,-1.7186295691066469
2.314263348530669,26.405525257127053,-0.038701532651543386,2.233907613998334,-1.6418457229711554
2.306442144873098,25.96301016699952,-0.039510503924167585,2.1912432872769863,-1.5700617470570883
2.2984775832576063,25.528903317713688,-0.04013511223075406,2.1498252055813474,-1.5028271318186601
2.2904042893695595,25.102961431951883,-0.04059782664971266,2.1095936520366765,-1.4397409050163197
2.28225267096015,24.68495279861172,-0.040918357444382464,2.070492681364958,-1.3804453572512627
2.274049433145924,24.274656548421582,-0.041114020697880505,2.0324698205364156,-1.3246206574412487
2.265818026009541,23.871861986542303,-0.04120005066594672,1.9954757982563873,-1.2719802193294054
2.257579034146993,23.47636797671899,-0.0411898679595336,1.9594642999767415,-1.222266703700965
2.2493505163196965,23.087982372164475,-0.04109531031343172,1.9243917455684092,-1.1752485602474743
2.241148302129898,22.706521488890758,-0.04092683158455179,1.8902170871687471,-1.1307170288116637
2.2329862516007255,22.33180961767019,-0.04069367370717098,1.8569016250369423,-1.0884835327390494
2.2248764826724567,21.96367857121424,-0.04040401557551632,1.8244088395225997,-1.048377407786697
2.2168295708952126,21.601967263513465,-0.04006510219692902,1.7927042374851252,-1.0102439189197616
2.2088547249817405,21.246521318594844,-0.039683356937791105,1.7617552117010613,-0.9739425247021951
