x,y,v_x,v_y,omega
2.375,32.48,0.0,3.128205128205128,-2.612244897959184
2.3741682543394034,31.770082275359858,-0.0072325709617100855,3.0449924773612986,-2.4191616331085886
2.3718149486223292,31.07885320145896,-0.01323095701284846,2.965695121776952,-2.2475893011843895
2.368200655811586,30.4054451959591,-0.01819767612405082,2.890026665178352,-2.0944487533081317
2.3635434951993637,29.74905332361373,-0.022299372677877783,2.817728746520522,-1.9571783108328051
2.3580265850298208,29.108929250570213,-0.02567375923119359,2.7485675408143804,-1.8336355269165747
2.351804066676984,28.484375941126842,-0.02843509601086322,2.6823308021714527,-1.7220195808615955
2.345005998356369,27.8747429839915,-0.030678541559701206,2.618825346831536,-1.6208095740604342
2.3377423490781,27.279422455969705,-0.03248362607741997,2.5578748968362515,-1.5287151700672257
2.330106272629447,26.697845247304393,-0.03391703869348159,2.4993182219925427,-1.4446368820802382
2.3221768025442304,26.12947778576234,-0.035034875091005876,2.4430075305470615,-1.367633948186847
2.3140210792014364,25.573819106844784,-0.03588445832459662,2.388807068736032,-1.296898210201617
2.30569619715583,25.030398225796777,-0.03650582033284704,2.336591896898808,-1.2317327695885834
2.2972507428930626,24.49877177384563,-0.0369329123868727,2.2862468157198657,-1.1715344649607706
2.2887260792002686,23.97852186664553,-0.037194597985248004,2.2376654208027413,-1.115779422396438
2.2801574213393647,23.46925417749338,-0.03731547037043709,2.1907492674768223,-1.0640110885538612
2.271574741518724,22.97059619170175,-0.037316528069918996,2.1454071307112734,-1.015830279192072
2.263003531261016,22.48219562171653,-0.03721573504058368,2.1015543474210436,-0.9708868709768291
2.254465445765642,22.00371896526493,-0.03702848665832282,2.0591122304189704,-0.9288728388759983
2.2459788499607694,21.534850191104695,-0.0367679986014382,2.018007544887412,-0.8895163998910562
2.2375592823994706,21.075289538890594,-0.03644563236637777,1.978172039583048,-0.8525770699919712
2.2292198502964045,20.624752421336577,-0.03607116852984714,1.939542026104062,-0.8178414776922661
2.2209715666855736,20.182968418279128,-0.03565303678172468,1.9020580004824537,-0.7851198068296281
2.212823638796165,19.749680353476478,-0.03519851008269943,1.8656643021492743,-0.754242764420427
2.2047837152062657,19.32464344604118,-0.03471386895990179,1.830308805983768,-0.7250589881773133
2.1968580980753845,18.90762452932524,-0.03420454087385079,1.7959426437200199,-0.6974328233794556
2.1890519257224397,18.49840133087909,-0.03367521871697288,1.7625199514638936,-0.6712424110124935
2.181369329963485,18.096761807805237,-0.0331299617956774,1.7299976404826674,-0.6463780390336361
2.173813571918762,17.7025035324399,-0.03257228207147574,1.6983351887811482,-0.6227407167243513
2.1663871594144672,17.31543312383282,-0.03200521796587331,1.6674944512804346,-0.6002409387293561
2.1590919486188542,16.935365720967766,-0.031431397648153496,1.6374394866765105,-0.5787976108313311
2.151929232147355,16.56212449408256,-0.030853093408357502,1.6081363992818294,-0.5583371140023922
2.1448998155328725,16.19554019081499,-0.030272268456711056,1.5795531943491972,-0.5387924869863597
2.1380040836737213,15.835450714226816,-0.02969061727503801,1.5516596455479879,-0.5201027107446593
2.1312420586333904,15.481700730046455,-0.029109600466968814,1.5244271734116717,-0.5022120806592075
2.124613449965583,15.134141300727933,-0.028530474905268353,1.497828733705904,-0.4850696545212832
2.1181294120405343,14.792630272738347,-0.027852463573417707,1.47183237924701,-0.4657508883487204
2.11179981999956,14.457031175845046,-0.027187467217664046,1.4464206372164756,-0.4474220197596914
2.105621642373928,14.127212201288692,-0.02653581648348252,1.4215704458822618,-0.43001952735895776
2.0995917834973477,13.803046709452321,-0.025897738965043108,1.3972599179122644,-0.41348473719226775
2.0937071054740413,13.484412968332904,-0.02527337428109873,1.373468265734837,-0.39776339483993395
2.0879644469128475,13.171193908532274,-0.02466278712058413,1.3501757325315273,-0.3828052802605981
2.082360638862448,12.863276893528564,-0.024065978535069008,1.32736352837029,-0.36856386062893254
2.0768925183235996,12.56055350409683,-0.023482895715785147,1.3050137710360918,-0.35499597699287344
2.071556939663451,12.262919335844384,-0.022913440459419645,1.2831094311591071,-0.3420615610803586
2.0663507842133124,11.970273808913973,-0.022357476498305353,1.261634281279258,-0.3297233790235769
2.061270968293686,11.682519988987028,-0.021814835846270843,1.2405728485202667,-0.3179467991498546
