x,y,v_x,v_y,omega
2.375,32.48,0.0,3.128205128205128,-7.755102040816326
2.3730129232107773,31.831279150785225,-0.018924540849741378,3.050088673840337,-7.227663764170294
2.367360248444711,31.198590555300264,-0.03491045692231616,2.9755169974449873,-6.754283868413148
2.358612743197192,30.581218206560955,-0.04839911686357963,2.9042196572150907,-6.327764677862487
2.34725612981353,29.978499684150332,-0.05975910583796433,2.8359567466956235,-5.94205098271916
2.3337049564133516,29.38982024430825,-0.06929968844944656,2.770514108943249,-5.592020881057407
2.318313935593645,28.8146078143556,-0.07728146221442513,2.707699509653397,-5.2733200953329495
2.3013872713932733,28.25232871399044,-0.08392486350340286,2.647339541443381,-4.982229606658128
2.2831863744040333,27.70248396743735,-0.0894170125845967,2.5892770923955917,-4.715559093328026
2.2639362757022625,27.164606100950778,-0.09391726076560182,2.533369255095554,-4.470560544544914
2.243830983357885,26.638256342917114,-0.09756171394275598,2.4794855833203138,-4.244857783647641
2.2230379744555653,26.123022160942764,-0.10046694226981297,2.4275066259592077,-4.036388634740889
2.201701976532923,25.6185150833766,-0.10273303794582679,2.3773226841947204,-3.843357208436703
2.1799481620679044,25.124368762769596,-0.10444614743530381,2.3288327501577166,-3.6641943390531506
2.1578848559565573,24.640237246591813,-0.10568057743466812,2.281943594392592,-3.4975246275206615
2.1356058372335136,24.165793426662724,-0.10650055326098395,2.236568976360641,-3.3421388669936705
2.1131923014375227,23.70072764361082,-0.10696169241512025,2.192628957467026,-3.1969708771510534
2.090714538147436,23.244746426561857,-0.10711224368094452,2.150049300142133,-3.061077966746387
2.0682333686582495,22.797571351383894,-0.10699413240654773,2.1087609396479854,-2.9336243955478114
2.045801381036641,22.358938003358386,-0.10664384494210456,2.0686995177377994,-2.813867326285758
2.023463993510855,21.92859503222619,-0.10609317911299807,2.0298049692354923,-2.701144851981424
2.001260372016873,21.506303289271408,-0.10536988273444939,1.992021154143387,-2.594865759604934
1.9792242235126043,21.09183503752864,-0.10449819825858582,1.9552955291210885,-2.494500751612712
1.9573844832047302,20.684973227387584,-0.10349932848307246,1.919578853174666,-2.39957489574841
1.9357659109670409,20.285510830867764,-0.10239183568539834,1.884824923204554,-2.3096611130295535
1.9143896098520756,19.893250228680436,-0.10119198445712847,1.8509903357223805,-2.22437454599393
1.893273477619755,19.508002644912473,-0.09991403680306697,1.8180342715915774,-2.1433676755344337
1.8724326005554137,19.129587624780115,-0.09857050666685027,1.7859183010975728,-2.066326076174782
1.8518795974671338,18.757832551426834,-0.09717237988819645,1.7546062070288977,-1.9929647173499179
1.8316249205915476,18.392572198193477,-0.09572930464119522,1.724063823764997,-1.9230247328812244
1.8116771191601302,18.03364831318187,-0.09424975661040086,1.6942588906312182,-1.8562705929564365
1.7920430705533015,17.68090923327503,-0.09274118250225151,1.665160918005364,-1.7924876229995557
1.77272818327192,17.334209525075167,-0.09121012493947848,1.6367410648505007,-1.7314798222181622
1.753736575364014,16.99340965048219,-0.08966233132629295,1.6089720265111802,-1.6730679416431193
1.7350712314416685,16.658375654864813,-0.08810284888652078,1.581827931749521,-1.6170877873705831
1.7167341409945505,16.328978875978777,-0.08653610775269986,1.5552842481174933,-1.5633887196747207
1.6987264203408607,16.005095671965577,-0.08496599371101045,1.529317694865344,-1.5118323228415074
1.6810484202437017,15.686607166923746,-0.08339591197621936,1.5039061626759174,-1.4622912241101447
