x,y,v_x,v_y,omega
2.375,32.48,0.0,3.3846153846153846,-2.979591836734694
2.3741436343009394,31.778532257530873,-0.008155863800575664,3.2960297817572197,-2.7623468648672955
2.37171850618552,31.095234686145336,-0.014940594441512738,3.2115661362002674,-2.569018274045687
2.367989248529387,30.42927298432207,-0.020576145140708525,3.1309262621165717,-2.3962246595783183
2.3631779585050365,29.77987242965273,-0.025245664615010006,3.0538409252104737,-2.2411459710032706
2.3574715679653324,29.146312176865912,-0.02910091195360143,2.9800662441878036,-2.1014181942124788
2.351027818762347,28.527920252975484,-0.03226812807483122,2.909380650006738,-1.9750499069700178
2.34398013057146,27.924069143501214,-0.03485271183837769,2.841582297367265,-1.8603557440427085
2.336441584582616,27.334171883380684,-0.036942964245852056,2.776486846637773,-1.7559030280047718
2.328508197665279,26.75767858152303,-0.038613101633545574,2.7139255520065406,-1.660468719090053
2.320261624317623,26.19407332005163,-0.039925692153658855,2.6537436048639487,-1.5730045035450915
2.3117713949855254,25.642871378934732,-0.04093363481869826,2.595798691487462,-1.4926083385256232
2.3030967770730255,25.103616744482935,-0.04168177387177407,2.53995973186298,-1.4185011476998979
2.294288327607558,24.57587986652169,-0.04220822103744104,2.486105772529855,-1.3500076475133467
2.2853891929144936,24.059255634239612,-0.04254544270602791,2.4341250111089456,-1.2865405026973022
2.276436199930465,23.553361545006126,-0.04272115714186539,2.383913933971893,-1.2275871779193719
2.267460775290702,23.05783604402515,-0.042759077522541454,2.3353765515611795,-1.1726989828322572
2.258489721566564,22.57233701568532,-0.042679529374015014,2.2884237183419835,-1.1214819093146924
2.2495458746270507,22.096540409989117,-0.04249996528801335,2.2429725263837823,-1.0735889392122426
2.2406486617616674,21.630138989579955,-0.04223539533468529,2.198945763227286,-1.0287135634733922
2.2318145767069812,21.17284118470444,-0.0418987480432806,2.1562714260633413,-0.9865843030821777
2.2230575848914045,20.72437004500171,-0.041501174009827994,2.114882285391209,-0.9469600615302282
2.2143894699161413,20.284462278346446,-0.041052301945059336,2.0747154922779636,-0.9096261699754613
2.2058201304183926,19.852867368122226,-0.040560455176358506,2.035712224143183,-0.8743910114110119
2.1973578349320126,19.429346761296745,-0.04003283517011652,1.9978173646709088,-0.8410831304347003
2.1890094411045493,19.01367312053358,-0.03947567747239154,1.960979214025926,-0.8095487515887281
2.1807805845954404,18.605629634326526,-0.038894384519123595,1.9251492260412522,-0.7796496425275903
2.172675842126183,18.205009379798625,-0.03829363899761283,1.8902817694625602,-0.7512612690925193
2.164698872446032,17.811614733382118,-0.03767750081334842,1.8563339106946277,-0.724271198212865
2.1568525383893387,17.42525682509973,-0.03704949020277683,1.8232652158042844,-0.6985777118051929
2.1491390127113728,17.045755032611126,-0.036412659111185734,1.7910375698014858,-0.6740886008058493
2.1415598699808567,16.672936511579557,-0.035769652608015436,1.7596150114515314,-0.650720113395981
2.1341161664653283,16.306635759259546,-0.0351227618255885,1.7289635820723928,-0.6283960355541066
2.1268085096582654,15.946694208512604,-0.034473969670247885,1.699051186946111,-0.6070468854562665
2.1196371188552794,15.592959849730036,-0.0338249903581916,1.6698474681259716,-0.5866092060629708
2.112601877982885,15.245286878383553,-0.03317730366461205,1.641323687554831,-0.5670249425868451
2.1057023817110894,14.903535366139941,-0.032532184638202614,1.613452619527189,-0.548240893507009
2.098937975735093,14.567570953668369,-0.03189072941890715,1.5862084516306414,-0.5302082254523914
2.092307791987495,14.237264563440878,-0.031253877701071735,1.5595666933930774,-0.5128820436706345
2.08581077943699,13.912492130980688,-0.030622432303740003,1.5335040919420777,-0.4962210109763022
2.079445731039675,13.593134353151125,-0.029997076242118146,1.5079985540537681,-0.48018700906813233
2.0732113073323575,13.279076452202212,-0.02937838763709237,1.4830290740311096,-0.464744836949914
2.067114316572422,12.970208584149756,-0.02868819102896049,1.458569669325624,-0.44762554696598006
2.061160687279682,12.666424959214684,-0.02801304033046987,1.4346077110083946,-0.4313117095089743
2.0553472629352245,12.367623019970146,-0.027352905807218494,1.411125043701482,-0.4157557172441844
2.049670898640734,12.073703932294066,-0.026707706521261504,1.3881043627373817,-0.4009133103587947
2.0441284710354686,11.78457241195935,-0.026077318290792028,1.3655291642599277,-0.3867433039754796
2.0387168866511662,11.500136561338039,-0.02546158060732504,1.3433836988001795,-0.37320734070971573
2.0334330889096135,11.220307715519077,-0.024860302645559988,1.321652928047066,-0.36026966578563047
2.0282740639411143,10.945000297195527,-0.024273268483000984,1.300322484558174,-0.3478969224177268
2.02323684537916,10.674131679728116,-0.023700241630852346,1.2793786341790796,-0.33605796542228317
2.018318518266668,10.40762205783848,-0.023140968964308877,1.2588082409602974,-0.32472369124743494
2.0135162221918907,10.145394325427798,-0.022595184128808496,1.2385987343795488,-0.3138668828090127
2.0088271537570375,9.887373960055093,-0.02206261048884263,1.2187380786938302,-0.3034620676936723
2.0042485684695923,9.633488913644847,-0.021542963677300398,1.199214744260913,-0.2934853884447494
1.99977778213491,9.383669509025673,-0.021035953795863756,1.1800176806835956,-0.2839144837822215
1.995412171818741,9.137848341931441,-0.020541287310508503,1.1611362916424097,-0.2747283797284249
1.9911491764396785,8.895960188123151,-0.02005866868056127,1.1425604112937002,-0.26590738971771655
1.9869862970439556,8.657941915314694,-0.01958780175489589,1.1242802821201665,-0.25743302286277125
1.9829210968084061,8.423732399608408,-0.019128390964622752,1.1062865341301875,-0.24928789963414727
1.9789512008116366,8.193272446167121,-0.01868014233794423,1.0885701653106366,-0.2414556742844059
1.9750742956083898,7.966504713868723,-0.018242764359644396,1.0711225232455257,-0.23392096341454627
1.971288128637664,7.743373643706867,-0.017815968694886972,1.0539352878197679,-0.22666928013978685
1.9675905074912723,7.523825390717757,-0.017399470794557934,1.0370004549336735,-0.21968697336463008
1.9639792990661313,7.307807759227966,-0.01699299039726037,1.0203103211595814,-0.21296117172443055
1.960452428620592,7.0952701412320955,-0.016596251941208742,1.0038574692772964,-0.2064797317929923
1.9570078787525127,6.886163457721846,-0.016208984897642515,0.98763475462983,-0.20023119019361718
1.9536468334069217,6.6805784173382925,-0.01580097077465353,0.9703180109278193,-0.2204008361621576
1.9503683798604996,6.478618084519759,-0.015422396334127056,0.9531137302010587,-0.24238535414066809
1.9471663542386037,6.280259167720498,-0.015073085779167661,0.936018810744284,-0.2660780696739055
1.9440346389564398,6.085479014273517,-0.014752774050964495,0.9190302697031685,-0.29137509554827024
1.9409671806271,5.894255585940307,-0.014461114799891499,0.9021452382321478,-0.3181751053360482
1.9379580063632151,5.706567435437265,-0.014197687713297215,0.8853609570349115,-0.3463791135185635
1.935001238602507,5.52239368386001,-0.013962005245827218,0.8686747722722836,-0.37589026132451986
1.932091108578299,5.341713998929851,-0.013753518794250729,0.8520841318244606,-0.4066136074379059
1.9292219685476133,5.164508573989121,-0.013571624355137318,0.8355865818967945,-0.4384559227421315
1.92638830288179,4.990758107674104,-0.013415667700321397,0.8191797639605138,-0.47132548827352766
1.9235847381175595,4.820443784195941,-0.013284949101874645,0.802861412021997,-0.5051318955578897
1.9208060520601609,4.653547254160902,-0.01317872763525376,0.7866293502164703,-0.5397858484982225
1.9180471820243896,4.490050615862117,-0.013096225086378298,0.7704814907243343,-0.5751989659700366
1.9153032322943322,4.329936396974933,-0.013036629485596378,0.7544158320107424,-0.6112835842621632
1.9125694808780216,4.173187536587687,-0.012999098288790794,0.7384304573916138,-0.6479525584757327
1.9098413856292584,4.019787367498708,-0.012982761223240349,0.7225235339319804,-0.685119061961263
1.9071145898054263,3.8697195987088726,-0.012986722813256713,0.7066933116854932,-0.7226963828332014
1.90438492712724,3.7229682980367507,-0.013010064598040464,0.6909381232870967,-0.7605977165521451
1.901648426404026,3.579517874780599,-0.0130518470516153,0.6752563839143593,-0.7987359535066195
1.8989013157863381,3.4393530623477275,-0.013111111212078932,0.6596465916367965,-0.8370234604579116
1.8961400267064739,3.3024589007672986,-0.013186880024723761,0.6441073281768052,-0.875371854632132
1.893361197566794,3.168820718997118,-0.013278159400798446,0.6286372601106129,-0.9136917691523784
1.8905616772356795,3.0384241169284856,-0.013383938990768703,0.6132351405430428,-0.9518926083994952
1.887738528411524,2.9112549469853874,-0.013503192667854652,0.5978998112959855,-0.9898822917712209
1.8848890309163946,2.7872992952052833,-0.013634878714331437,0.5826302056573969,-1.027566984175206
1.8820106849829388,2.666543461677975,-0.013777939699533791,0.5674253517455271,-1.064850811440091
1.8791012146008492,2.548973940206725,-0.013931302034652636,0.552284376552101,-1.1016355586591915
1.8761585709927653,2.4345773970412132,-0.014093875185195184,0.5372065107385032,-1.1378203492920338
1.8731809362939995,2.3233406485152273,-0.014264550517334919,0.5221910942708744,-1.1733013026388688
1.87016672751601,2.215250637402452,-0.014442199749231032,0.5072375829936557,-1.2079711670715632
1.8671146008802109,2.1102944077811543,-0.014625672972665526,0.49234555625679555,-1.2417189261506776
1.864023456616668,2.008459078172553,-0.014813796203935388,0.47751472572987236,-1.2744293744837856
1.8608924443316022,1.9097318126874185,-0.015005368415738534,0.46274494555713636,-1.305982659886307
1.8577209690586134,1.8140997898806326,-0.015199157993679832,0.4480362240313041,-1.3362537880976337
1.8545086981213323,1.7215501689732626,-0.015393898551851503,0.43338873699125563,-1.3651120859897194
1.8512555689500765,1.6320700530552834,-0.015588284031538011,0.4188028431799756,-1.3924206188949753
1.8479617980122636,1.5456464488287622,-0.015780962995253514,0.4042791018345162,-1.4180355573947403
1.8446278910362088,1.4622662223900669,-0.015970532014789072,0.38981829281971275,-1.4418054886784906
1.8412546547308324,1.381916050479493,-0.016155528036414693,0.3754214396619432,-1.4635706674520035
